,IATA,Latitude,Longitude
652,SSJ,65.95680236816399,12.468899726868
653,TOS,69.68329620361328,18.91889953613281
654,TRF,59.1866989136,10.258600235
655,TRD,63.45780179999999,10.9239998
656,SVG,58.876701354,5.637780189500001
657,\N,52.26850128173828,20.910999298095703
658,GDN,54.377601623535156,18.46619987487793
659,KRK,50.07770156860352,19.784799575805664
660,\N,50.23809814453125,19.03420066833496
661,KTW,50.4743,19.08
662,\N,50.32229995727539,21.462099075317386
663,POZ,52.4210014343,16.8262996674
664,RZE,50.1100006104,22.018999099699997
665,SZZ,53.584701538100006,14.902199745199999
666,OSP,54.47890090942383,17.107500076293945
667,\N,53.790599823,15.8262996674
668,WAW,52.1656990051,20.9671001434
669,WRO,51.10269927979999,16.885799408
670,IEG,52.1385002136,15.7986001968
671,\N,58.40230178833008,15.525699615478516
672,\N,58.61090087890625,16.103599548339847
673,\N,59.89730072021485,17.588600158691403
674,RNB,56.266700744629,15.265000343322999
675,\N,58.49810028076172,13.053199768066404
676,GOT,57.662799835205,12.279800415039
677,JKG,57.75759887695313,14.068699836730955
678,\N,58.1697998046875,13.58780002593994
679,LDK,58.46549987793,13.174400329589998
680,GSE,57.77470016479492,11.870400428771973
681,KVB,58.45640182495117,13.972700119018555
682,THN,58.31809997558594,12.345000267028807
683,\N,58.51380157470703,14.507100105285645
684,\N,58.42639923095703,12.714400291442873
685,\N,59.41447436439999,17.8821372986
686,KSK,59.34590148925781,14.49590015411377
687,MXX,60.95790100097656,14.51140022277832
688,NYO,58.78860092163086,16.912200927734375
689,\N,59.67589950561523,12.639399528503418
690,\N,56.610802,15.6048
691,\N,56.9502983093,13.921699523900001
692,KID,55.92169952392578,14.08549976348877
693,JLD,55.94599914550781,12.869999885559082
694,OSK,57.350498199463,16.497999191284002
695,\N,57.264198303222656,13.59939956665039
696,KLR,56.68550109863281,16.287599563598633
697,MMX,55.53630536399999,13.3761978149
698,HAD,56.69110107421875,12.820199966430664
699,\N,57.2921981812,14.1372003555
700,VXO,56.929100036621094,14.727999687194824
701,\N,63.73830032348633,15.45829963684082
702,\N,62.40890121459999,13.7472000122
703,EVG,62.04779815673828,14.422900199890135
704,GEV,67.13240051269531,20.814599990844727
705,HUV,61.7681007385,17.0806999207
706,\N,66.49620056152344,20.147199630737305
707,KRF,63.04859924316406,17.76889991760254
708,LYC,64.54830169677734,18.71619987487793
709,\N,63.12860107421875,14.802800178527832
710,SDL,62.528099060058594,17.443899154663086
711,OER,63.40829849243164,18.989999771118164
712,\N,65.39830017089844,21.260799407958984
713,KRN,67.821998596191,20.336799621582
714,\N,61.18999862670898,14.712599754333494
715,SFT,64.62480163574219,21.076900482177734
716,\N,62.4814,17.002899
717,UME,63.791801452636996,20.282800674438
718,VHM,64.5791015625,16.833599090576172
719,AJR,65.59030151367189,19.28190040588379
720,ORB,59.22370147705078,15.038000106811525
721,VST,59.58940124511719,16.633600234985348
722,LLA,65.543800354004,22.121999740601
723,\N,65.87529754638672,20.149900436401367
724,\N,59.38660049438477,15.924099922180176
725,ARN,59.651901245116996,17.918600082397
726,BMA,59.35440063476562,17.941699981689453
727,BLE,60.42200088500977,15.515199661254885
728,HLF,57.525798797607,15.823300361633
729,GVX,60.593299865722656,16.951400756835938
730,LPI,58.406200408900006,15.6805000305
731,NRK,58.58629989624024,16.250600814819336
732,\N,59.35110092163086,16.70840072631836
733,VBY,57.662799835205,18.346200942993
734,\N,67.76480102539061,20.257200241088867
735,SPM,49.9726982117,6.6925001144400005
736,RMS,49.4369010925293,7.600279808044434
737,GHF,49.648101806599996,9.966489791870002
738,\N,52.2785,9.08217
739,ZCN,52.59120178222656,10.022100448608398
740,\N,52.291199,7.3870000000000005
741,\N,51.1146,9.286
742,\N,48.220299,9.91002
743,\N,50.3660011292,7.31533002853
744,\N,49.391945,9.958889
745,\N,49.21749877929688,11.100199699401855
746,\N,52.919399,10.185827
747,\N,49.69869995117188,11.940199851989744
748,ZNF,50.169201,8.96159
749,\N,49.21810150146485,11.836099624633787
750,\N,49.74309921264648,10.200599670410156
751,\N,53.767700195299994,8.658499717709999
752,\N,52.585556000000004,8.342222
753,GKE,50.9608,6.04242
754,\N,54.31219863891602,9.538169860839844
755,\N,53.533501,7.888669999999999
756,RLG,53.9182014465,12.2783002853
757,\N,50.8312,6.65817
758,\N,54.459301,9.51633
759,\N,53.54779815673828,7.667329788208008
760,\N,52.457298,9.42717
761,\N,49.63359832763672,11.767200469970705
762,\N,49.5635986328125,8.463390350341799
763,\N,50.04980087280274,8.325400352478027
764,\N,48.070599,10.905999999999999
765,\N,50.1738014221,7.06333017349
766,\N,48.32229995727539,11.948699951171875
767,FEL,48.2055549621582,11.26694393157959
768,\N,51.767799,13.1677
769,IGS,48.7156982421875,11.534000396728516
770,\N,48.18550109863281,10.861200332641602
771,\N,48.710999,11.2115
772,GUT,51.922798,8.30633
773,ALJ,-28.5750007629,16.5333003998
774,AGZ,-29.28179931640625,18.813899993896484
775,\N,-26.23859977722168,28.301799774169922
776,BIY,-32.897098541300004,27.2791004181
777,BFN,-29.092699050900002,26.302400589
778,\N,-28.248399734499998,28.3360996246
779,\N,-27.36680030822754,26.62919998168945
780,CPT,-33.9648017883,18.6016998291
781,\N,-31.50029945373535,19.725900650024414
782,DUR,-29.6144444444,31.119722222199997
783,ELS,-33.0355987549,27.825899124099998
784,\N,-26.4955997467041,29.979799270629886
785,\N,-28.82309913635254,27.908899307250977
786,GCJ,-25.986299514799995,28.1401004791
787,GRJ,-34.0055999756,22.378900528000003
788,\N,-32.19359970092773,24.541400909423828
789,\N,-33.284698486328125,26.49810028076172
790,\N,-29.1219997406,30.5867004395
791,\N,-28.07869911193848,26.8612003326416
792,\N,-28.23509979248047,29.10619926452637
793,HDS,-24.3686008453,31.048700332600003
794,\N,-30.56220054626465,25.52829933166504
795,JNB,-26.1392,28.246
796,\N,-26.8710994720459,26.718000411987305
797,KIM,-28.802799224900003,24.765199661300002
798,\N,-26.080825919899997,27.725914955100002
799,\N,-27.660600662231445,27.31579971313477
800,KMH,-27.45669937133789,23.411399841308594
801,KLZ,-29.688400268600002,17.093999862700002
802,HLA,-25.9384994507,27.926099777199997
803,\N,-26.17569923400879,26.184600830078125
804,\N,-23.159900665283203,29.69650077819824
805,\N,-32.9688987732,18.1602993011
806,LAY,-28.5816993713,29.7497005463
807,\N,-25.684799194335934,29.440200805664066
808,MGH,-30.8574008942,30.343000412
809,\N,-24.98909950256348,29.283100128173828
810,\N,-27.079299926799997,29.7784996033
811,\N,-25.4300003052,31.5767002106
812,MEZ,-25.7045001984,26.9090003967
813,\N,-27.62610054016113,32.044300079345696
814,NCS,-27.7705993652,29.9769001007
815,\N,-24.68610000610352,28.43490028381348
816,\N,-34.554901123,20.250699996900003
817,DUH,-33.6069984436,22.188999176
818,PLZ,-33.984901428200004,25.617300033600003
819,\N,-34.0881601675,23.3287234306
820,PHW,-23.9372005463,31.1553993225
821,\N,-23.926099777199997,29.484399795500003
822,\N,-31.605899810791016,29.51980018615723
823,PZB,-29.6490001678,30.3987007141
824,NTY,-25.333799362199997,27.173400878900004
825,PTG,-23.845269000000002,29.458615
826,\N,-26.670999527,27.081899642899998
827,\N,-26.889299392700195,27.503400802612305
828,UTW,-31.92020034790039,26.88220024108887
829,RCB,-28.740999221800003,32.0920982361
830,\N,-25.6443004608,27.2710990906
831,ROD,-33.812198638916016,19.90279960632324
832,SBU,-29.68930053710937,17.939599990844727
833,\N,-26.52409935,29.1700992584
834,\N,-32.964099884,17.9692993164
835,\N,-26.2494004736,28.398271560700003
836,\N,-25.809700012199997,28.1646003723
837,SIS,-27.6485996246,22.9993000031
838,\N,-34.04819869995117,20.47459983825684
839,SZK,-24.960899353000002,31.588699340799998
840,\N,-28.26000022888184,22.993200302124023
841,\N,-29.032899856567386,26.15760040283203
842,\N,-26.776599884,29.3388004303
843,LTA,-23.824399948099998,30.329299926799997
844,ULD,-28.320600509600002,31.4165000916
845,UTN,-28.39909935,21.260200500499998
846,UTT,-31.5463631849,28.6733551025
847,VRU,-26.9824008942,24.728799819899997
848,VIR,-29.77059936523437,31.05839920043945
849,\N,-31.641000747680664,18.5447998046875
850,\N,-26.566400528000003,27.9608001709
851,PRY,-25.6539,28.224199
852,\N,-25.832300186199998,29.1919994354
853,\N,-25.829999923699997,28.222499847399998
854,WEL,-27.9968245111,26.6633338928
855,\N,-33.90019989013672,18.498300552368164
856,\N,-25.59900093078613,26.042299270629886
857,FRW,-21.15959930419922,27.47450065612793
858,JWA,-24.6023006439209,24.69099998474121
859,BBK,-17.83289909362793,25.16239929199219
860,MUB,-19.97260093688965,23.431100845336914
861,GBE,-24.55520057678223,25.91819953918457
862,PKW,-22.0583,27.8288
863,BZV,-4.251699924468993,15.253000259399414
864,FTX,-0.5313500165939331,15.95009994506836
865,OUE,1.6159900426899998,16.0379009247
866,PNR,-4.816030025482178,11.88659954071045
867,MTS,-26.52899932861328,31.3075008392334
868,BGF,4.39847993850708,18.518800735473636
869,BBT,4.221580028533936,15.786399841308596
870,BSG,1.9054700136184688,9.80568027496338
871,SSG,3.7552700042724614,8.708720207214355
872,ASI,-7.969600200653076,-14.393699645996096
873,MRU,-20.430200576782227,57.68360137939453
874,RRG,-19.757699966430664,63.361000061035156
875,\N,-7.313269999999999,72.411102
876,TKC,4.08919000626,9.360529899600001
877,DLA,4.0060801506,9.71947956085
878,MVR,10.45139980316162,14.257399559020994
879,FOM,5.636919975280763,10.750800132751463
880,NGE,7.357009887695312,13.559200286865234
881,GOU,9.33588981628418,13.370100021362305
882,BFX,5.536920070650001,10.3545999527
883,BPC,6.0392398834228525,10.122599601745604
884,YAO,3.8360400199890137,11.523500442504885
885,\N,-12.572799682617,27.893899917603
886,LVI,-17.821800231933594,25.82270050048828
887,LUN,-15.330800056500001,28.4526004791
888,MFU,-13.258899688720705,31.93659973144531
889,\N,-15.25450038909912,23.16230010986328
890,NLA,-12.998100280762,28.66489982605
891,KIW,-12.900500297546387,28.14990043640137
892,HAH,-11.5337,43.2719
893,NWA,-12.298100471496582,43.76639938354492
894,AJN,-12.131699562072756,44.43030166625977
895,DZA,-12.804699897766113,45.28110122680664
896,RUN,-20.88710021972656,55.51029968261719
897,ZSE,-21.320899963378906,55.42499923706055
898,TNR,-18.7968997955,47.478801727299995
899,ZVA,-19.56279945373535,45.45080184936523
900,SMS,-17.093900680541992,49.81579971313477
901,TMM,-18.109500885009766,49.39250183105469
902,MOQ,-20.28470039367676,44.31760025024414
903,DIE,-12.34939956665039,49.29169845581055
904,WMR,-16.16390037536621,49.77379989624024
905,ZWA,-14.651700019836426,49.62060165405274
906,AMB,-13.188400268554688,48.987998962402344
907,ANM,-14.99940013885498,50.3202018737793
908,HVA,-14.62969970703125,47.76380157470703
909,MJN,-15.6668417421,46.351232528699995
910,NOS,-13.3121004105,48.3148002625
911,BPY,-16.744530296500002,44.4824838638
912,WMN,-15.436699867248535,49.68830108642578
913,SVB,-14.278599739074707,50.17470169067383
914,VOH,-13.375800132751465,50.00279998779297
915,WAI,-14.898799896240234,47.99390029907226
916,IVA,-13.484816,48.632702
917,FTU,-25.03809928894043,46.95610046386719
918,WFI,-21.441600799560547,47.11169815063477
919,RVA,-22.80529975891113,47.82059860229492
920,WVK,-22.119699478149414,48.02170181274414
921,MNJ,-21.201799392700195,48.358299255371094
922,MXM,-21.7539005279541,43.3754997253418
923,TLE,-23.383399963378906,43.72850036621094
924,SSY,-6.269899845123291,14.246999740600586
925,BUG,-12.609000206,13.403699874900001
926,CAB,-5.59699010848999,12.188400268554688
927,NOV,-12.808899879455565,15.760499954223633
928,SVP,-12.404600143433,16.947399139404
929,\N,-12.37119960784912,13.536600112915039
930,LAD,-8.85836982727,13.231200218199996
931,MEG,-9.525090217590332,16.312400817871097
932,SPP,-14.657600402832033,17.71980094909668
933,GXG,-7.754509925842285,15.287699699401855
934,PBN,-10.722000122070312,13.76550006866455
935,VHC,-9.689069747924805,20.431900024414066
936,SZA,-6.141089916229247,12.371800422668455
937,SDD,-14.924699783325195,13.574999809265135
938,LUO,-11.768099784851074,19.8976993560791
939,UGO,-7.60306978225708,15.027799606323242
940,XGN,-16.755399703979492,14.965299606323242
941,OYE,1.5431100130081177,11.581399917602539
942,OKN,-0.6652140021324158,13.673100471496582
943,LBQ,-0.7043889760971069,10.245699882507324
944,BMM,2.0756399631500244,11.493200302124025
945,POG,-0.7117390036582947,8.754380226135254
946,OMB,-1.5747300386428833,9.262689590454102
947,MKU,0.5792109966278076,12.890899658203125
948,LBV,0.45860001444799997,9.4122800827
949,MVB,-1.6561599969863892,13.437999725341795
950,PCP,1.6629400253295898,7.411739826202393
951,TMS,0.3781749904155731,6.712150096893311
952,BEW,-19.79640007019043,34.90760040283203
953,INH,-23.876399993896484,35.40850067138672
954,VXC,-13.27400016784668,35.266300201416016
955,\N,-15.0331001282,40.671699523899996
956,MPM,-25.92079925537109,32.57260131835937
957,\N,-11.672900199890135,39.5630989074707
958,MZB,-11.36180019378662,40.35490036010742
959,\N,-13.225099563598633,37.552101135253906
960,MNC,-14.488200187683105,40.71220016479492
961,APL,-15.105600357055664,39.28179931640625
962,POL,-12.991762161254885,40.52401351928711
963,UEL,-17.855499267578125,36.86909866333008
964,\N,-15.602700233459473,32.77320098876953
965,TET,-16.104799270629886,33.64020156860352
966,\N,-14.70460033416748,34.352401733398445
967,VNX,-22.018400192260746,35.31330108642578
968,\N,-7.00478,52.7262
969,DES,-5.6967,53.6558
970,\N,-10.1096,51.176102
971,SEZ,-4.674339771270752,55.52180099487305
972,PRI,-4.3192901611328125,55.69139862060547
973,\N,-7.13457,56.278197999999996
974,AEH,13.847000122070312,20.84429931640625
975,MQQ,8.624409675598145,16.071399688720707
976,NDJ,12.133700370788574,15.034000396728516
977,FYT,17.91710090637207,19.111099243164066
978,BUQ,-20.01740074157715,28.617900848388672
979,\N,-17.75160026550293,30.924699783325195
980,BFO,-21.008100509643555,31.57859992980957
981,VFA,-18.09589958190918,25.839000701904297
982,HRE,-17.931800842285156,31.09280014038086
983,KAB,-16.519800186157227,28.88500022888184
984,\N,-17.431900024414062,32.18450164794922
985,\N,-18.997499465942,32.627201080321996
986,MVZ,-20.055299758911133,30.859100341796875
987,\N,-20.289499282836914,30.08819961547852
988,GWE,-19.436399459838867,29.861900329589844
989,WKM,-18.62989997863769,27.020999908447266
990,BLZ,-15.679100036621096,34.9739990234375
991,KGJ,-9.953570365905762,33.893001556396484
992,\N,-13.014599800109865,33.46860122680664
993,LLW,-13.7894001007,33.78099823
994,ZZU,-11.444700241088867,34.01179885864258
995,MSU,-29.462299346923828,27.552499771118164
996,\N,-29.30410003662109,27.50349998474121
997,FIH,-4.38574981689,15.4446001053
998,NLO,-4.32666015625,15.327500343322999
999,MNB,-5.9308600425720215,12.351799964904785
1000,\N,-5.918059825897218,12.447699546813965
1001,FDU,-3.3113200664520264,17.38170051574707
1002,KKW,-5.0357699394226065,18.785600662231445
1003,MDK,0.0226000007242,18.2887001038
1004,BDT,4.2532100677490225,20.975299835205078
1005,GMA,3.23536992073,19.7712993622
1006,\N,4.157639980316162,21.65089988708496
1007,LIQ,2.1706600189208984,21.49690055847168
1008,FKI,0.48163899779299996,25.337999343899998
1009,IRP,2.8276100158691406,27.58830070495605
1010,BUX,1.5657199621200562,30.220800399780273
1011,\N,2.818350076675415,24.79369926452637
1012,BKY,-2.3089799880981445,28.808799743652344
1013,GOM,-1.670809984207153,29.23850059509277
1014,KND,-2.91917991638,25.9153995514
1015,FBM,-11.5913000107,27.5308990479
1016,KWZ,-10.765899658203123,25.505699157714844
1017,FMI,-5.8755598068237305,29.25
1018,KMN,-8.642020225524902,25.252899169921875
1019,KGA,-5.90005016327,22.4692001343
1020,MJM,-6.121240139010001,23.5690002441
1021,BKO,12.533499717712402,-7.949940204620361
1022,GAQ,16.24839973449707,-0.005456000100821257
1023,KYS,14.481200218200685,-11.404399871826172
1024,MZI,14.5128002167,-4.07955980301
1025,TOM,16.730499267578125,-3.0075800418853764
1026,\N,20.243000030517575,0.9773079752922058
1027,BJL,13.338000297546387,-16.65220069885254
1028,FUE,28.452699661254886,-13.863800048828125
1029,VDE,27.814800262451172,-17.887100219726562
1030,SPC,28.62649917602539,-17.755599975585938
1031,LPA,27.931900024414066,-15.38659954071045
1032,ACE,28.945499420166016,-13.605199813842773
1033,TFS,28.044500351,-16.5725002289
1034,TFN,28.4827003479,-16.341499328599998
1035,MLN,35.279800415,-2.9562599658999997
1036,FNA,8.616439819335938,-13.195500373840332
1037,\N,11.2878999710083,-15.180500030517578
1038,MLW,6.289060115814209,-10.758700370788574
1039,ROB,6.233789920806885,-10.362299919128418
1040,AGA,30.32500076293945,-9.41306972503662
1041,TTA,28.448200225830078,-11.161299705505373
1042,FEZ,33.927299499499995,-4.977960109709999
1043,\N,33.505298614501946,-5.152900218963623
1044,ERH,31.947500228899997,-4.39833021164
1045,MEK,33.879100799560554,-5.515120029449463
1046,OUD,34.78720092773437,-1.92399001121521
1047,\N,33.6553993225,-7.221449851990001
1048,RBA,34.051498413085945,-6.7515201568603525
1049,CMN,33.36750030517578,-7.589970111846924
1050,RAK,31.6068992615,-8.036299705510002
1051,NNA,34.298900604248054,-6.5958800315856925
1052,OZZ,30.939100265500002,-6.909430027010001
1053,AHU,35.177101135253906,-3.83951997756958
1054,TTU,35.594299316406,-5.320020198822
1055,TNG,35.726898193400004,-5.916890144349999
1056,ZIG,12.5556,-16.281799
1057,CSK,12.410200119018555,-16.746099472045902
1058,KLC,14.146900177001953,-16.051300048828125
1059,DKR,14.739700317382812,-17.49020004272461
1060,XLS,16.050800323486328,-16.463199615478516
1061,BXE,14.847299575805664,-12.468299865722654
1062,KGG,12.57229995727539,-12.22029972076416
1063,TUD,13.73680019378662,-13.65310001373291
1064,IEO,16.711299896240234,-9.637880325317383
1065,TIY,18.57010078430176,-11.423500061035154
1066,KFA,16.59000015258789,-11.406200408935547
1067,EMN,16.621999740600586,-7.3165998458862305
1068,KED,16.159500122070312,-13.50759983062744
1069,NKC,18.09819984436035,-15.94849967956543
1070,SEY,15.179699897766113,-12.207300186157227
1071,ATR,20.506799697875977,-13.04319953918457
1072,NDB,20.9330997467041,-17.030000686645508
1073,\N,25.2367000579834,-11.588700294494627
1074,FIG,10.350600242615,-13.569199562072999
1075,FAA,10.0354995728,-10.7698001862
1076,LEK,11.326100349426,-12.286800384521001
1077,SID,16.741399765014652,-22.94939994812012
1078,BVC,16.136499404907227,-22.888900756835934
